"latitude","longitude","codePostal","nomVille","nomSport","ouvertureCovid"
48.5885015,-2.0757329,35400,"Saint-Malo","Baptême de l'air#Promenade aérienne",""
48.66169,-1.86598,35260,"Cancale","Randonnée pédestre",""
48.1472,-1.31135,35500,"Champeaux","",""
47.94219,-1.23012,35130,"La Guerche-de-Bretagne","",""
48.62715,-2.14227,35800,"Saint-Briac-sur-Mer","",""
48.65058,-2.02315,35400,"Saint-Malo","Voile",""
48.12308,-1.2118,35500,"Vitré","",""
48.12308,-1.2118,35500,"Vitré","Jeu de piste",""
47.6515475,-2.0839666,35600,"Redon","",""
48.356466,-1.20189,35300,"Fougères","Geocaching",""
48.1232,-1.67245,35700,"Rennes","",""
48.12108,-1.17896,35500,"Vitré","",""
48.18051,-1.30211,35450,"Val-d'Izé","",""
48.66583,-1.94577,35350,"Saint-Coulomb","",""
48.65058,-2.02315,35400,"Saint-Malo","Parapente#Promenade aérienne",""
48.633147,-2.0119258,35400,"Saint-Malo","Yoga / Bien-être",""
48.6242927,-2.1369551,35800,"Saint-Briac-sur-Mer","",""
48.6040201,-2.1402591,22770,"Lancieux","",""
48.63518,-2.05315,35800,"Dinard","Yoga / Bien-être",""
47.8307874,-1.2863484,35640,"Martigné-Ferchaud","Jeu de piste",""
48.11822,-1.21018,35500,"Vitré","",""
48.13208,-2.22335,35290,"Gaël","Geocaching#Jeu de piste",""
48.14981,-1.12161,35500,"Saint-M'Hervé","Geocaching",""
47.8634,-1.89756,35550,"Lohéac","",""
48.63518,-2.05315,35800,"Dinard","Pêche",""
48.6252726,-2.1366122,35800,"Saint-Briac-sur-Mer","",""
48.11712,-1.60421,35510,"Cesson-Sévigné","Badminton",""
48.06979,-1.20001,35370,"Étrelles","Randonnée avec un âne",""
47.70414,-2.06992,35600,"Bains-sur-Oust","",""
47.64715,-2.08582,35600,"Redon","",""
48.10804,-1.68449,35000,"Rennes","Randonnée pédestre",""
48.0472,-1.50428,35410,"Châteaugiron","",""
48.63518,-2.05315,35800,"Dinard","",""
48.60611,-2.15061,22770,"Lancieux","",""
47.7751914,-1.8385372,35480,"Guipry-Messac","Canoë kayak",""
48.13545,-2.1011,35290,"Saint-Onen-la-Chapelle","",""
48.6505069,-2.0231949,35400,"Saint-Malo","Randonnée pédestre",""
48.6319149,-1.9815769,35400,"Saint-Malo","Pilotage et baptème automobile",""
48.6508,-2.02225,35400,"Saint-Malo","Cyclotourisme",""
47.65279,-2.0781,35600,"Redon","",""
48.0207,-2.17097,35380,"Paimpont","",""
47.9548954,-2.5475692,56120,"Josselin","",""
48.00812,-2.2866834,56430,"Tréhorenteuc","",""
47.64245,-3.15532,56410,"Erdeven","Yoga / Bien-être",""
47.59827,-3.11227,56340,"Plouharnel","Pilotage aérien#ULM",""
47.6586,-3.20647,56410,"Étel","Spot Nautique",""
47.4829972,-3.1196706,56170,"Quiberon","Yoga / Bien-être",""
47.482133,-3.121053,56170,"Quiberon","Catamaran#Voile#Voile Croisière",""
47.66669,-2.98024,56400,"Auray","",""
48.06405,-2.20677,56430,"Concoret","Randonnée pédestre",""
48.06405,-2.20677,56430,"Concoret","Geocaching#Randonnée pédestre",""
48.06086,-2.2049,56430,"Concoret","Cyclotourisme",""
47.5823506,-3.0289231,56470,"La Trinité-sur-Mer","",""
47.6589402,-3.206774,56410,"Étel","",""
48.01579,-2.36977,56430,"Néant-sur-Yvel","",""
47.5734457,-3.0290005,56470,"La Trinité-sur-Mer","Kayak de mer#Pédalo#Stand up paddle",""
47.48577,-3.11926,56170,"Quiberon","",""
48.04061,-2.29399,56430,"Néant-sur-Yvel","",""
47.65748,-3.20043,56410,"Étel","",""
47.51984,-3.13332,56510,"Saint-Pierre-Quiberon","Yoga / Bien-être",""
48.06414,-2.20701,56430,"Concoret","",""
48.06414,-2.20701,56430,"Concoret","",""
47.5696,-2.94349,56740,"Locmariaquer","",""
47.6937384,-3.156827,56550,"Locoal-Mendon","",""
47.4778845,-3.1262176,56170,"Quiberon","",""
47.58721,-3.026663,56470,"La Trinité-sur-Mer","Voile",""
47.6411243,-3.171458,56410,"Erdeven","Equitation#Randonnée équestre",""
47.66992,-2.976623,56400,"Auray","Squash",""
47.5842284,-3.0260975,56470,"La Trinité-sur-Mer","Voile#Voile Croisière",""
47.5925733,-3.0264541,56470,"La Trinité-sur-Mer","Voile",""
47.568423,-3.097389,56340,"Carnac","Planche à voile#Stand up paddle#Wing foil",""
47.63563,-3.153474,56410,"Erdeven","",""
47.62057,-3.108101,56340,"Plouharnel","Equitation#Randonnée équestre",""
47.47937,-3.101058,56170,"Quiberon","Baptême de l'air",""
47.58473,-3.027405,56470,"La Trinité-sur-Mer","",""
47.8749517,-2.2063465,56380,"Monteneuf","",""
47.9551706,-2.5474625,56120,"Josselin","","oui"
47.80681,-2.379398,56140,"Malestroit","Canoë kayak",""
47.9505648,-2.5451423,56120,"Josselin","Canoë kayak#Pédalo#Stand up paddle","oui"
47.9483448,-2.4196743,56800,"Taupont","Pêche#Pêche en eau douce","oui"
47.8636978,-2.4469738,56460,"Val d'Oust","Parcours dans les arbres","oui"
47.78313,-2.105979,56200,"La Gacilly","",""
47.8650744,-2.4460078,56460,"Val d'Oust","Geocaching","oui"
47.8635568,-2.4462616,56460,"Val d'Oust","Cyclotourisme","oui"
47.7700156,-2.316731,56140,"Saint-Congard","Cyclotourisme",""
47.822443,-2.5061389,56460,"Sérent","Baptême de l'air",""
47.75118,-2.143706,56200,"La Gacilly","Equitation",""
47.849177,-2.500719,56460,"Sérent","Attelage",""
47.9782965,-2.1403356,56380,"Guer","Pêche",""
47.9533971,-2.5475504,56120,"Josselin","","oui"
47.9535745,-2.5468745,56120,"Josselin","","oui"
47.7247709,-2.133793,56200,"La Gacilly","",""
47.764375,-2.1302979,56200,"La Gacilly","",""
47.764005,-2.1325942,56200,"La Gacilly","",""
47.7633281,-2.129889,56200,"La Gacilly","",""
47.7639087,-2.1324689,56200,"La Gacilly","",""
47.7635612,-2.1304204,56200,"La Gacilly","",""
47.5799489,-3.0819795,56340,"Carnac","",""
47.5684684,-3.0794165,56340,"Carnac","Voile","oui"
47.59,-3.029068,56470,"La Trinité-sur-Mer","Catamaran#Voile","oui"
47.5343284,-3.1412344,56510,"Saint-Pierre-Quiberon","Kayak de mer#Stand up paddle","oui"
47.48417,-3.109853,56170,"Quiberon","Plongée","oui"
47.5563,-2.929165,56740,"Locmariaquer","Planche à voile#Voile",""
47.61206,-3.168182,56410,"Erdeven","Stand up paddle#Surf","oui"
47.57614,-3.052933,56340,"Carnac","",""
47.48798,-3.103981,56170,"Quiberon","",""
47.82798,-2.991401,56330,"Camors","",""
47.5878,-3.028168,56470,"La Trinité-sur-Mer","Voile",""
47.51902,-3.141269,56510,"Saint-Pierre-Quiberon","Yoga / Bien-être",""
47.48576,-3.119382,56170,"Quiberon","Plongée",""
47.74163,-3.016949,56330,"Pluvigner","Pêche",""
47.5887401,-3.0308129,56470,"La Trinité-sur-Mer","Voile",""
47.58709,-3.027523,56470,"La Trinité-sur-Mer","Voile",""
47.48576,-3.119382,56170,"Quiberon","Bouée tractée#Ski nautique",""
47.55111,-3.134248,56470,"La Trinité-sur-Mer","Canoë kayak#Char à voile#Kayak de mer#Multisport#Surf#Voile#VTT",""
47.81392,-2.984339,56330,"Camors","",""
47.66579,-2.989778,56400,"Auray","Motonautisme",""
47.5106,-3.137762,56510,"Saint-Pierre-Quiberon","Equitation#Randonnée équestre",""
47.6157395,-3.1608409,56410,"Erdeven","Cyclotourisme",""
47.63563,-3.153474,56410,"Erdeven","",""
47.58743,-3.0271149,56470,"La Trinité-sur-Mer","Voile",""
47.66159,-3.156689,56550,"Belz","",""
47.66962,-3.093737,56400,"Ploemel","",""
47.48425,-3.101913,56170,"Quiberon","Voile",""
47.82798,-2.991401,56330,"Camors","",""
47.4752767,-3.126994,56170,"Quiberon","Pêche en mer",""
47.65989,-3.193352,56410,"Étel","Plongée",""
47.58743,-3.0271149,56470,"La Trinité-sur-Mer","Catamaran#Voile",""
47.4793721,-3.1010577,56170,"Quiberon","Parachutisme#ULM",""
47.66405,-2.977325,56400,"Auray","Canoë kayak#Kayak de mer",""
47.48473,-3.099646,56170,"Quiberon","Voile",""
47.6161698,-3.1610699,56410,"Erdeven","Natation",""
47.7640682,-2.1321859,56200,"La Gacilly","",""
48.0633253,-2.3401017,56430,"Mauron","Equitation#Randonnée équestre","oui"
47.8603507,-2.4480668,56460,"Val d'Oust","Centres équestres et poneys clubs#Equitation#Randonnée équestre","oui"
47.8095495,-2.3835434,56140,"Malestroit","",""
47.9374411,-2.3981256,56800,"Ploërmel","Attelage#Randonnée équestre","oui"
47.9509504,-2.545817,56120,"Josselin","","oui"
48.6365955,-2.0803427,35800,"Dinard","Canoë kayak#Catamaran#Dériveur#Planche à voile#Voile#Voile Croisière",""
47.6125,-3.16799,56410,"Erdeven","Kite-surf#Stand up paddle","oui"
48.3904211,-4.4850386,29200,"Brest","",""
48.760823,-3.561849,22560,"Trébeurden","",""
48.12308,-1.2118,35500,"Vitré","","oui"
48.5814669,-3.8304183,29600,"Morlaix","",""
47.6773448,-3.1762574,56550,"Belz","Canoë kayak","oui"
47.9100118,-3.9772053,29940,"La Forêt-Fouesnant","","oui"
48.0930465,-4.3307421,29100,"Douarnenez","","oui"
48.6340149,-2.9761445,22290,"Lanvollon","","oui"
48.0014684,-4.1050142,29000,"Quimper","Grimpe d'arbre","oui"
48.5338489,-1.5638759,35610,"Pleine-Fougères","",""
48.577613,-3.8282279,29600,"Morlaix","",""
47.7622143,-2.1288531,56200,"La Gacilly","",""
47.875454,-3.9164146,29900,"Concarneau","Plongée#Randonnée palmée",""
48.6789386,-1.8685866,35260,"Cancale","Voile Croisière",""
47.5729574,-2.9612645,56740,"Locmariaquer","Voile Croisière","oui"
48.310745,-2.873217,22460,"Allineuc","Pédalo#Randonnée pédestre",""
48.699544,-1.850128,35260,"Cancale","Voile","oui"
48.6509013,-2.0207767,35400,"Saint-Malo","Voile",""
48.5250914,-2.7462926,22190,"Plérin","",""
48.6547162,-1.998598,35400,"Saint-Malo","Voile",""
47.6660213,-2.9791047,56400,"Auray","","oui"
48.223243,-4.497528,29160,"Crozon","Voile",""
48.52334,-4.761355,29840,"Landunvez","Kayak de mer",""
47.801104,-4.299087,29730,"Guilvinec","Kayak de mer",""
48.6705269,-1.8554952,35260,"Cancale","Voile",""
48.6288044,-2.0621549,35800,"Dinard","Kayak de mer",""
48.6694696,-1.8668975,35260,"Cancale","Voile",""
48.8297939,-3.524952,22730,"Trégastel","Kayak de mer",""
48.3793364,-4.4863189,29200,"Brest","Voile",""
48.3825293,-4.4853446,29200,"Brest","",""
48.2235066,-4.4994505,29160,"Crozon","","oui"
47.9042973,-4.2879572,29720,"Plonéour-Lanvern","Voile","oui"
47.8818698,-2.1809304,56380,"Monteneuf","",""
47.9707237,-2.1718817,56380,"Beignon","Randonnée pédestre",""
47.7651619,-2.1312,56200,"La Gacilly","Geocaching",""
47.7712275,-2.3139947,56200,"La Gacilly","",""
48.0703894,-2.1737107,56430,"Concoret","",""
47.58611,-3.036416,56470,"La Trinité-sur-Mer","Voile","oui"
47.7651619,-2.1312,56200,"La Gacilly","ULM",""
48.0077149,-2.2874441,56430,"Tréhorenteuc","Randonnée pédestre","oui"
47.951483,-2.148618,56380,"Saint-Malo-de-Beignon","",""
47.915577,-2.263998,56800,"Augan","",""
48.008879,-2.28777,56430,"Tréhorenteuc","Randonnée équestre",""
48.0079315,-2.2872979,56430,"Tréhorenteuc","Randonnée pédestre",""
47.90206,-2.12025,56380,"Guer","Geocaching#Jeu de piste#Randonnée pédestre",""
47.734447,-2.112483,56200,"La Gacilly","Randonnée pédestre",""
48.03794,-2.50593,56490,"Mohon","","oui"
47.727177,-2.133709,56200,"La Gacilly","",""
47.76516,-2.1312,56200,"La Gacilly","Geocaching#Randonnée pédestre",""
47.5673636,-2.9372157,56740,"Locmariaquer","",""
48.064528,-2.1872585,56430,"Concoret","",""
48.0649322,-2.1999511,56430,"Concoret","","oui"
47.9537171,-2.5476064,56120,"Josselin","Geocaching#Jeu de piste","oui"
47.96368,-2.44116,56800,"Taupont","Centres équestres et poneys clubs#Equitation#Randonnée équestre",""
47.48596,-3.0999389,56170,"Quiberon","Bouée tractée",""
47.5871748,-3.0270347,56470,"La Trinité-sur-Mer","",""
48.0640462,-2.2046911,56430,"Concoret","Randonnée pédestre",""
47.6664055,-3.0295145,56950,"Crach","Kite-surf#Spot Nautique#Stand up paddle#Wing foil",""
47.55911,-3.136031,56510,"Saint-Pierre-Quiberon","Jeu de piste#Kayak de mer#Multisport#Rafting#Randonnée pédestre#Stand up paddle#Tir à l’arc#VTT#Wave-ski",""
47.585724,-3.0264822,56470,"La Trinité-sur-Mer","",""
47.61746,-2.99934,56950,"Crach","",""
47.61498,-3.15234,56410,"Erdeven","VTT",""
47.6603678,-3.1658412,56550,"Locoal-Mendon","",""
47.67134,-2.99078,56400,"Auray","",""
47.48569,-3.11922,56170,"Quiberon","Voile Croisière",""
48.00782,-2.2868,56430,"Tréhorenteuc","Geocaching#Jeu de piste",""
47.66914,-2.98714,56400,"Auray","",""
48.5359161,-2.7536519,22190,"Plérin","Attelage#Equitation#Randonnée équestre",""
48.799486,-3.5780668,22560,"Pleumeur-Bodou","",""
48.6085599,-2.1543669,22770,"Lancieux","Catamaran#Char à voile#Kayak de mer#Kite-surf#Planche à voile#Voile","oui"
48.3536415,-2.5544028,22510,"Trébry","VTT","oui"
48.636021,-2.473447,22430,"Erquy","Catamaran#Char à voile#Dériveur#Kayak de mer#Planche à voile#Stand up paddle#Voile#Wing foil","oui"
48.6318308,-2.2554588,22380,"Saint-Cast-le-Guildo","Plongée",""
48.53927,-2.1897983,22130,"Créhen","Equitation#Randonnée équestre","oui"
48.7220388,-3.5292145,22300,"Ploumilliau","Equitation#Randonnée équestre",""
48.6688516,-3.5996639,22310,"Plestin-les-Grèves","Catamaran#Char à voile#Kayak de mer#Marche aquatique#Stand up paddle#Wing foil","oui"
48.5618715,-3.197043,22200,"Plouisy","Equitation","oui"
48.192585,-2.717567,22600,"Loudéac","Attelage#Equitation",""
48.630256,-2.9235649,22290,"Pléguien","Attelage#Equitation#Randonnée équestre","oui"
48.4399065,-2.2263622,22980,"Plélan-le-Petit","Attelage#Equitation#Randonnée équestre",""
48.4996446,-2.7591562,22000,"Saint-Brieuc","Equitation#Randonnée équestre",""
48.6751218,-2.9092311,22580,"Plouha","Equitation#Randonnée équestre","oui"
48.6824892,-3.5593986,22300,"Saint-Michel-en-Grève","Equitation#Randonnée équestre",""
48.56736,-3.33854,22540,"Louargat","",""
48.5437451,-3.3961915,22810,"Belle-Isle-en-Terre","",""
48.7683093,-3.5809469,22560,"Trébeurden","Catamaran#Dériveur#Kayak de mer#Planche à voile#Stand up paddle","oui"
48.325028,-2.966603,22320,"La Harmoye","Attelage#Randonnée équestre",""
48.2135782,-3.0066812,22158,"Guerlédan","Equitation",""
48.4549356,-2.0378857,22100,"Lanvallay","Canoë kayak","non"
48.1898212,-3.016667,22530,"Guerlédan","Canoë kayak",""
48.1987593,-3.0133813,22530,"Guerlédan","VTT",""
48.1987343,-3.0137729,22530,"Guerlédan","Voile",""
48.6392359,-2.403849,22240,"Fréhel","Catamaran#Char à voile#Dériveur#Kayak de mer#Marche aquatique#Planche à voile#Stand up paddle#Voile",""
48.52059,-2.2321076,22130,"Plancoët","Canoë kayak#Kayak de mer#Stand up paddle",""
48.8297564,-3.5249966,22730,"Trégastel","Canoë kayak#Dériveur#Fun board#Kayak de mer#Planche à voile#Stand up paddle#Voile#Wing foil","oui"
48.5610379,-3.152132,22200,"Guingamp","Canoë kayak",""
48.7272088,-2.9492497,22580,"Plouha","Catamaran#Dériveur#Kayak de mer#Planche à voile#Stand up paddle#Voile","oui"
48.5782823,-3.1845438,22200,"Plouisy","VTT",""
48.562284,-3.1494927,22200,"Guingamp","","oui"
48.5610592,-3.152883,22200,"Guingamp","Randonnée pédestre",""
48.6285121,-2.2530769,22380,"Saint-Cast-le-Guildo","Marche aquatique",""
48.585676,-2.54087,22370,"Pléneuf-Val-André","Equitation","oui"
48.55059,-2.57962,22400,"Lamballe-Armor","Equitation","non"
48.541208,-2.970173,22170,"Châtelaudren-Plouagat","",""
48.6481344,-2.8237258,22410,"Saint-Quay-Portrieux","Plongée",""
48.6288857,-2.4561573,22430,"Erquy","Pêche#Pêche en mer","oui"
48.7400101,-3.1148219,22860,"Plourivo","Equitation#Randonnée équestre","oui"
48.5249231,-1.9847949,22490,"Plouër-sur-Rance","Canoë kayak#Catamaran#Dériveur#Kayak de mer#Stand up paddle#Voile",""
48.517898,-2.2873549,22130,"Pluduno","Equitation",""
48.7592675,-3.002355,22560,"Paimpol","Parapente",""
48.6500987,-2.833571,22410,"Saint-Quay-Portrieux","Ping-pong",""
48.7038305,-1.8484962,35260,"Cancale","Voile",""
48.6408276,-2.2484111,22380,"Saint-Cast-le-Guildo","Catamaran#Dériveur#Fun board#Kayak de mer#Planche à voile#Stand up paddle#Voile#Voile habitable",""
48.703651,-3.160079,22260,"Pontrieux","Canoë kayak","oui"
48.8062981,-3.5646986,22560,"Pleumeur-Bodou","Catamaran#Dériveur#Kayak de mer#Marche aquatique#Planche à voile#Stand up paddle#Voile#Wing foil","oui"
48.798652,-3.4283566,22700,"Louannec","Catamaran#Planche à voile#Voile",""
48.6129378,-2.2420692,22380,"Saint-Cast-le-Guildo","Catamaran#Dériveur#Fun board#Kayak de mer#Planche à voile#Stand up paddle",""
48.418554,-3.110691,22480,"Saint-Connan","",""
48.4427981,-2.1023485,22100,"Trélivan","Parachutisme",""
48.5216831,-2.2383403,22130,"Plancoët","",""
48.6409161,-2.4057748,22240,"Fréhel","Voile",""
48.7779053,-3.0412154,22500,"Paimpol","",""
48.588176,-2.4901925,22430,"Erquy","Attelage","oui"
48.4432406,-2.1032778,22100,"Trélivan","Promenade aérienne",""
48.6972499,-3.162961,22260,"Pontrieux","Ping-pong",""
48.6972499,-3.162961,22260,"Pontrieux","Randonnée pédestre",""
48.6972499,-3.162961,22260,"Pontrieux","Multisport",""
48.663265,-3.219449,22140,"Brélidy","Gymnastique",""
48.6216456,-2.9977995,22290,"Lanvollon","Multisport","oui"
48.8148904,-3.5374333,22560,"Trébeurden","Multisport",""
48.779782,-3.048828,22500,"Paimpol","Randonnée pédestre",""
48.7791739,-3.0507162,22500,"Paimpol","Randonnée pédestre","oui"
48.360082,-3.350101,22160,"Saint-Nicodème","Equitation#Randonnée équestre","oui"
48.684792,-3.565043,22300,"Saint-Michel-en-Grève","Kite-surf#Stand up paddle#Surf#Wing foil",""
48.497513,-2.647959,22120,"Hillion","Equitation",""
48.6480232,-2.8229928,22410,"Saint-Quay-Portrieux","Voile#Voile habitable",""
48.6481518,-2.8266127,22410,"Saint-Quay-Portrieux","","non"
48.5855203,-2.1915724,22750,"Saint-Jacut-de-la-Mer","Baptême de l'air#Parapente#Pilotage aérien#Promenade aérienne#Vol à voile","oui"
48.775764,-3.5296653,22560,"Pleumeur-Bodou","Marche aquatique#Pêche#Randonnée pédestre",""
48.5540383,-2.7147438,22190,"Plérin","Parapente","oui"
48.337095,-2.030534,22630,"Tréfumel","Equitation",""
48.6012547,-2.8291875,22520,"Binic-Étables-sur-Mer","","non"
48.8042791,-3.5147981,22560,"Pleumeur-Bodou","Equitation","oui"
48.7813627,-3.0438779,22500,"Plourivo","Pêche#Pêche en mer#Voile",""
48.7806476,-3.0444596,22500,"Paimpol","Pêche#Pêche en mer",""
48.6431463,-2.8232449,22410,"Saint-Quay-Portrieux","Catamaran#Dériveur#Fun board#Kayak de mer#Planche à voile#Stand up paddle#Voile",""
48.6257253,-2.8343009,22680,"Binic-Étables-sur-Mer","Cyclotourisme",""
48.6003213,-2.8204568,22520,"Binic-Étables-sur-Mer","Catamaran#Dériveur#Kayak de mer#Planche à voile#Stand up paddle#Voile","non"
48.7092216,-3.0664339,22930,"Yvias","Equitation","oui"
48.6016333,-2.8277791,22680,"Binic-Étables-sur-Mer","Randonnée pédestre",""
48.2360321,-3.3187266,22110,"Rostrenen","",""
48.223252,-3.394891,22110,"Glomel","Canoë kayak#VTT",""
48.6229808,-2.8220271,22520,"Binic-Étables-sur-Mer","Pêche",""
48.7792722,-3.5444921,22560,"Trébeurden","Equitation#Randonnée équestre","oui"
48.7347388,-3.1138743,22860,"Plourivo","","oui"
48.5347281,-2.8548038,22440,"Trémuson","Baptême de l'air#Promenade aérienne",""
48.726676,-3.452022,22300,"Lannion","Pêche#Pêche en eau douce",""
48.6169054,-3.411991,22420,"Le Vieux-Marché","Pêche#Pêche en eau douce","oui"
48.6382583,-2.4054806,22240,"Fréhel","Bodyboard#Stand up paddle#Surf",""
48.6576548,-3.6306164,22310,"Plestin-les-Grèves","","oui"
48.402368,-3.2342559,22480,"Kerien","Equitation#Randonnée équestre",""
48.64056,-2.247412,22380,"Saint-Cast-Le-Guildo","","oui"
48.6739018,-3.4147493,22300,"Ploubezre","Pêche#Pêche en eau douce","oui"
48.6837645,-3.5672356,22300,"Saint-Michel-en-Grève","Bodyboard#Stand up paddle#Surf","oui"
48.4579663,-2.0365981,22100,"Dinan","Gyropode",""
48.4537261,-2.0420624,22100,"Dinan","Yoga / Bien-être",""
48.465958,-2.0200029,22100,"Lanvallay","Yoga / Bien-être",""
48.4593892,-2.0619273,22100,"Quévert","Arts martiaux#Yoga / Bien-être",""
48.602533,-2.502783,22370,"Pléneuf-Val-André","Football#Parapente","oui"
48.6374329,-2.4755649,22430,"Erquy","Escalade","oui"
48.4569236,-2.0380712,22100,"Dinan","",""
48.3798214,-1.9960222,22630,"Saint-André-des-Eaux","Canoë kayak#Planche à voile#Voile",""
48.7958341,-3.4105337,22700,"Louannec","",""
48.6128366,-3.2432912,22140,"Saint-Laurent","Attelage",""
48.225184,-3.180776,22570,"Gouarec","Canoë kayak#Cyclotourisme#Ping-pong",""
48.7729804,-3.5842105,22560,"Trébeurden","Kayak de mer#Stand up paddle",""
48.6016971,-2.8277515,22520,"Binic-Étables-sur-Mer","",""
48.6342891,-2.8325843,22680,"Binic-Étables-sur-Mer","",""
48.6246124,-2.2492414,22380,"Saint-Cast-le-Guildo","Gyropode",""
48.770956,-3.5826572,22560,"Trébeurden","Natation",""
48.5937701,-2.3603177,22550,"Hénanbihen","Pêche#Pêche en eau douce",""
48.584729,-2.3654461,22550,"Hénanbihen","Pêche#Pêche en eau douce",""
48.7184379,-2.9361635,22580,"Plouha","Escalade#Multisport#Natation#Plongée","oui"
48.786399,-3.2228607,22220,"Tréguier","Basket#Escalade#Football#Kayak de mer#Multisport#Ping-pong#Randonnée pédestre#Tennis#Tir à l’arc","oui"
48.4889406,-2.000767,22690,"La Vicomté-sur-Rance","Quad",""
48.451253,-2.955587,22800,"Cohiniac","Equitation","oui"
48.4135116,-2.5941925,22510,"Bréhand","Attelage#Equitation#Randonnée équestre",""
48.803694,-3.241389,22220,"Plouguiel","Randonnée pédestre","oui"
48.815285,-3.381076,22660,"Trélévern","Pêche en mer#Pêche en mer#Voile","oui"
48.7875251,-3.2306024,22220,"Tréguier","","oui"
48.6081027,-2.8495748,22520,"Binic-Étables-sur-Mer","",""
48.61944,-3.247458,22140,"Saint-Laurent","","oui"
48.586398,-2.1900019,22750,"Saint-Jacut-de-la-Mer","Char à voile","oui"
48.512185,-2.677578,22120,"Hillion","","oui"
48.1987958,-3.0137921,22530,"Guerlédan","VTT",""
48.585676,-2.54087,22370,"Pléneuf-Val-André","Gymnastique",""
48.5436347,-3.3958773,22810,"Belle-Isle-en-Terre","","oui"
48.5570086,-3.184558,22200,"Grâces","Randonnée pédestre",""
48.58632,-3.13607,22200,"Pabu","Randonnée pédestre",""
48.5785577,-3.1846061,22200,"Plouisy","Randonnée pédestre",""
48.4030904,-2.9101501,22800,"Quintin","Jeu de piste",""
48.5117221,-2.7622061,22000,"Saint-Brieuc","Jeu de piste",""
48.6430686,-2.2574811,22380,"Saint-Cast-le-Guildo","Canoë kayak#Kayak de mer#Pêche#Stand up paddle#Wave-ski",""
48.4029551,-2.909878,22800,"Quintin","",""
48.624786,-2.261626,22380,"Saint-Cast-le-Guildo","Marche aquatique#Natation",""
48.351327,-2.019497,22630,"Tréfumel","","oui"
48.51572,-2.7639,22000,"Saint-Brieuc","",""
48.5625147,-3.5578956,22780,"Plounérin","Jeu de piste","oui"
48.474141,-3.5637509,22780,"Plougras","Jeu de piste#Randonnée pédestre","oui"
48.6412452,-3.3720766,22140,"Pluzunet","Jeu de piste#Randonnée pédestre","oui"
48.490522,-1.9793047,22690,"La Vicomté-sur-Rance","",""
48.5925783,-2.2877101,22550,"Matignon","",""
48.5219261,-2.2357387,22130,"Plancoët","",""
48.5145588,-2.2145371,22130,"Plancoët","",""
48.5357489,-2.1017,22490,"Pleslin-Trigavou","",""
48.357962,-2.12467,22350,"Plumaudan","",""
48.4662491,-2.0755506,22100,"Quévert","",""
48.377534,-2.0108259,22630,"Saint-André-des-Eaux","",""
48.6272448,-2.2703197,22380,"Saint-Cast-le-Guildo","Football",""
48.5749553,-2.216764,22380,"Saint-Cast-le-Guildo","",""
48.5855203,-2.1915724,22750,"Saint-Jacut-de-la-Mer","",""
48.554972,-2.23663,22130,"Saint-Lormel","",""
48.5627523,-3.1494735,22200,"Guingamp","Jeu de piste","oui"
48.72181,-3.5726,22300,"Trédrez-Locquémeau","Marche aquatique","oui"
48.4939029,-3.2475718,22390,"Pont-Melvez","","oui"
48.8146847,-3.4566029,22700,"Perros-Guirec","Natation",""
48.8138002,-3.4507825,22700,"Perros-Guirec","Pêche en mer",""
48.6317918,-2.2578488,22380,"Saint-Cast-le-Guildo","Jeu de piste",""
48.2161,-3.03735,22530,"Caurel","Pêche",""
48.83012,-3.4888,22700,"Perros-Guirec","",""
48.8256,-3.49049,22700,"Perros-Guirec","",""
48.832909,-3.4866027,22700,"Perros-Guirec","",""
48.79264,-3.46711,22700,"Perros-Guirec","",""
48.83454,-3.4827,22700,"Perros-Guirec","",""
48.62914,-2.46637,22430,"Erquy","Cyclotourisme#VTT","oui"
48.45422,-2.04798,22100,"Taden","Jeu de piste",""
48.8164321,-3.4543941,22700,"Perros-Guirec","Voile",""
48.8333955,-3.4862121,22700,"Perros-Guirec","Marche aquatique#Natation",""
48.63061,-3.30906,22140,"Bégard","Jeu de piste","oui"
48.62164,-3.20724,22140,"Kermoroc'h","Jeu de piste","oui"
48.54539,-3.13222,22970,"Ploumagoar","Jeu de piste","oui"
48.56279,-3.14948,22200,"Guingamp","Jeu de piste","oui"
48.535891,-3.387708,22810,"Belle-Isle-en-Terre","Randonnée pédestre","oui"
48.5116067,-2.2546129,NA,"Pluduno","",""
48.7432353,-3.5496953,22300,"Lannion","Bodyboard#Canoë kayak#Stand up paddle#Surf","oui"
48.6089061,-3.4686745,22420,"Plouaret","Jeu de piste","oui"
48.7318759,-3.4620896,22300,"Lannion","Jeu de piste#Randonnée pédestre","oui"
48.701538,-3.011666,22290,"Pléhédel","Randonnée pédestre",""
48.6562497,-2.8383611,22410,"Saint-Quay-Portrieux","",""
48.6502296,-2.8311154,22410,"Saint-Quay-Portrieux","Tennis",""
48.650178,-2.8335499,22410,"Saint-Quay-Portrieux","Badminton","oui"
48.78421,-3.11061,22740,"Lézardrieux","Randonnée pédestre","oui"
48.7624153,-3.4533537,22700,"Saint-Quay-Perros","Canoë kayak#Randonnée pédestre",""
48.5314149,-2.2247223,22130,"Saint-Lormel","","oui"
48.83725,-3.23281,22820,"Plougrescant","",""
48.62649,-2.40363,22240,"Plurien","Randonnée pédestre",""
48.8291413,-3.4735324,22700,"Perros-Guirec","",""
48.83645,-3.48295,22700,"Perros-Guirec","",""
